46.998249, 25.931629
46.998264, 25.931669
46.998289, 25.931701
46.998317, 25.931727
46.99834, 25.931755
46.998366, 25.931769
46.998379, 25.931804
46.998378, 25.931844
46.998378, 25.931885
46.998404, 25.931905
46.998441, 25.931932
46.998476, 25.931943
46.998491, 25.931979
46.998492, 25.932021
46.998498, 25.932067
46.998516, 25.932104
46.998534, 25.93214
46.998546, 25.932184
46.998575, 25.9322
46.998606, 25.932221
46.998627, 25.932247
46.998618, 25.932284
46.998616, 25.932328
46.99862, 25.932373
46.998649, 25.932399
46.998671, 25.932425
46.998682, 25.932469
46.998709, 25.932508
46.998731, 25.932535
46.998751, 25.932568
46.998772, 25.932596
46.99881, 25.932631
46.998825, 25.932673
46.998837, 25.932711
46.998844, 25.932751
46.998851, 25.93279
46.998869, 25.932834
46.998887, 25.932881
46.9989, 25.932925
46.998906, 25.932964
46.998885, 25.932993
46.998853, 25.932969
46.998834, 25.933001
46.998807, 25.93302
46.998782, 25.933057
46.998775, 25.933102
46.99877, 25.933143
46.998744, 25.933174
46.998763, 25.933228
46.998771, 25.933266
46.998761, 25.933324
46.998764, 25.933383
46.998761, 25.933434
46.998767, 25.933482
46.998778, 25.933522
46.998795, 25.93356
46.998791, 25.93361
46.998786, 25.933654
46.998802, 25.93369
46.998798, 25.933729
46.998796, 25.933771
46.998788, 25.933819
46.998785, 25.93386
46.998764, 25.933896
46.998748, 25.933931
46.998716, 25.933967
46.998719, 25.934007
46.998726, 25.934049
46.998718, 25.934088
46.998721, 25.934137
46.998719, 25.9342
46.998736, 25.934233
46.998756, 25.93428
46.998755, 25.934323
46.998742, 25.934375
46.99875, 25.934417
46.998747, 25.934461
46.998741, 25.934502
46.998759, 25.934549
46.998777, 25.93459
46.998784, 25.934634
46.99878, 25.934679
46.998772, 25.934744
46.998773, 25.934784
46.998772, 25.934838
46.998762, 25.934888
46.998765, 25.93495
46.998767, 25.935003
46.99877, 25.935046
46.998796, 25.935064
46.998806, 25.935106
46.998819, 25.935145
46.998819, 25.935187
46.99881, 25.935233
46.9988, 25.935279
46.998817, 25.935312
46.998827, 25.935353
46.998834, 25.935393
46.998833, 25.935439
46.998834, 25.935487
46.998843, 25.935528
46.998853, 25.935572
46.998848, 25.935612
46.998838, 25.93566
46.998824, 25.9357
46.998824, 25.935745
46.998817, 25.935793
46.998819, 25.935839
46.998797, 25.935866
46.998788, 25.935911
46.998782, 25.935956
46.998776, 25.936001
46.998768, 25.936044
46.998757, 25.936081
46.998749, 25.936119
46.998732, 25.936156
46.998719, 25.936192
46.998701, 25.936231
46.99868, 25.936277
46.998673, 25.93632
46.998662, 25.936358
46.998641, 25.936395
46.998622, 25.93643
46.998626, 25.936471
46.998632, 25.936513
46.998614, 25.936549
46.998605, 25.936588
46.998619, 25.93664
46.998625, 25.936689
46.998649, 25.936712
46.998642, 25.936752
46.998653, 25.93679
46.998666, 25.93683
46.99867, 25.93687
46.99869, 25.936899
46.998682, 25.936953
46.998671, 25.936994
46.99866, 25.937047
46.998646, 25.937087
46.998627, 25.937116
46.998637, 25.937159
46.998648, 25.937199
46.998662, 25.937235
46.998669, 25.937276
46.998674, 25.937317
46.998684, 25.937356
46.998704, 25.937398
46.998727, 25.937424
46.998733, 25.937466
46.998731, 25.937506
46.99871, 25.937536
46.998696, 25.937579
46.998715, 25.937617
46.998715, 25.937658
46.998729, 25.937698
46.998737, 25.937739
46.99873, 25.937778
46.998721, 25.937829
46.998721, 25.937869
46.998693, 25.937901
46.998662, 25.937912
46.998625, 25.937915
46.998633, 25.93796
46.998612, 25.937987
46.998607, 25.938027
46.998625, 25.938063
46.998618, 25.938117
46.998628, 25.938159
46.99864, 25.9382
46.998642, 25.938244
46.998614, 25.938263
46.998614, 25.938305
46.998619, 25.938348
46.998628, 25.93839
46.998647, 25.938436
46.998666, 25.93847
46.998681, 25.938506
46.998688, 25.938547
46.998701, 25.938585
46.998716, 25.938619
46.998722, 25.938658
46.998706, 25.938691
46.998703, 25.938732
46.998688, 25.93877
46.998707, 25.938809
46.998707, 25.938859
46.998675, 25.938875
46.998673, 25.938927
46.998682, 25.938967
46.998694, 25.939006
46.99872, 25.939028
46.998731, 25.939065
46.998738, 25.939104
46.99876, 25.939132
46.998792, 25.939133
46.998804, 25.939173
46.998831, 25.9392
46.998844, 25.939244
46.998851, 25.939289
46.998859, 25.939332
46.998886, 25.939397
46.998906, 25.939436
46.998922, 25.939469
46.998933, 25.939506
46.998953, 25.939542
46.998965, 25.939583
46.998967, 25.939623
46.99897, 25.939663
46.998984, 25.939706
46.999001, 25.93975
46.999015, 25.939784
46.999011, 25.939838
46.999034, 25.939877
46.999051, 25.939909
46.999067, 25.939942
46.99908, 25.939983
46.999084, 25.940026
46.99909, 25.940071
46.999102, 25.940113
46.999113, 25.94016
46.999117, 25.940212
46.999111, 25.940252
46.999109, 25.940294
46.999088, 25.94033
46.999076, 25.940368
46.999058, 25.9404
46.999068, 25.940437
46.999076, 25.940476
46.9991, 25.940503
46.999113, 25.940544
46.999121, 25.940589
46.999129, 25.940629
46.999141, 25.940669
46.999116, 25.940703
46.9991, 25.940736
46.999086, 25.940783
46.999094, 25.940834
46.999088, 25.940888
46.999103, 25.940923
46.999083, 25.940968
46.999078, 25.941008
46.999092, 25.941054
46.999101, 25.941095
46.999075, 25.941136
46.999062, 25.941182
46.999077, 25.941226
46.999085, 25.94127
46.999097, 25.941309
46.999101, 25.941349
46.999102, 25.941389
46.999071, 25.941435
46.999054, 25.941476
46.999036, 25.941518
46.999024, 25.94156
46.999017, 25.9416
46.999021, 25.941656
46.998999, 25.941696
46.999001, 25.941743
46.998979, 25.941777
46.998945, 25.94179
46.998935, 25.941834
46.998918, 25.941864
46.998914, 25.941909
46.998902, 25.941946
46.998881, 25.94201
46.998909, 25.942048
46.998898, 25.942089
46.998911, 25.942132
46.998914, 25.942172
46.998916, 25.942215
46.998905, 25.942266
46.998906, 25.942313
46.9989, 25.942362
46.99888, 25.942391
46.998864, 25.942424
46.99888, 25.942474
46.99888, 25.942521
46.99889, 25.942564
46.99889, 25.942606
46.998883, 25.942649
46.998877, 25.942692
46.99887, 25.94274
46.998879, 25.942789
46.998875, 25.942833
46.998863, 25.942871
46.998868, 25.942912
46.998878, 25.942952
46.998877, 25.942994
46.99889, 25.943046
46.998884, 25.943093
46.998893, 25.943139
46.998892, 25.943188
46.998914, 25.943234
46.998898, 25.943287
46.998892, 25.943327
46.998881, 25.943378
46.998871, 25.943416
46.998848, 25.943459
46.998846, 25.943502
46.998868, 25.943537
46.998867, 25.943583
46.998859, 25.943621
46.99884, 25.943653
46.998817, 25.943684
46.998824, 25.943723
46.99883, 25.94379
46.998824, 25.94383
46.998806, 25.94386
46.998781, 25.943873
46.998751, 25.943889
46.998735, 25.943925
46.99873, 25.943966
46.998707, 25.943989
46.998695, 25.944029
46.998679, 25.944064
46.998659, 25.944098
46.998652, 25.944141
46.998633, 25.944173
46.998607, 25.944198
46.998591, 25.944231
46.998571, 25.94427
46.998542, 25.944295
46.998512, 25.944288
46.998485, 25.944279
46.998437, 25.944298
46.99843, 25.944337
46.998405, 25.944358
46.998411, 25.944409
46.998417, 25.94445
46.998414, 25.944497
46.998418, 25.944543
46.998398, 25.944572
46.998394, 25.944612
46.998385, 25.94465
46.998358, 25.944668
46.998351, 25.944706
46.998334, 25.944738
46.998299, 25.944746
46.998285, 25.944797
46.99829, 25.944843
46.998278, 25.94488
46.998291, 25.944932
46.998301, 25.944971
46.998312, 25.945023
46.998327, 25.945063
46.998304, 25.945089
46.998345, 25.945141
46.998381, 25.945146
46.998407, 25.945137
46.998391, 25.945169
46.998377, 25.945204
46.998389, 25.945244
46.998367, 25.945269
46.998343, 25.945288
46.99834, 25.945343
46.998349, 25.945391
46.99837, 25.94548
46.998347, 25.945506
46.998317, 25.945505
46.998293, 25.945524
46.998282, 25.94561
46.99827, 25.945651
46.998247, 25.945685
46.998232, 25.945719
46.998196, 25.945724
46.99817, 25.945746
46.998159, 25.945789
46.998152, 25.94585
46.998159, 25.945894
46.998134, 25.945911
46.998116, 25.945948
46.998088, 25.945954
46.998067, 25.945982
46.998037, 25.945993
46.998011, 25.945979
46.998015, 25.946022
46.998031, 25.946056
46.998068, 25.946069
46.998098, 25.94608
46.998128, 25.946104
46.998146, 25.946139
46.998118, 25.946138
46.998087, 25.946157
46.998101, 25.946201
46.998106, 25.946251
46.998079, 25.946258
46.998083, 25.946299
46.998065, 25.946335
46.998073, 25.946388
46.998072, 25.946436
46.998099, 25.94647
46.998085, 25.946505
46.998078, 25.946544
46.998102, 25.946571
46.998126, 25.946593
46.99815, 25.946568
46.998182, 25.946588
46.998206, 25.946609
46.998234, 25.946613
46.99827, 25.946614
46.998274, 25.946661
46.998283, 25.946701
46.998268, 25.946734
46.998267, 25.94678
46.998261, 25.946822
46.998243, 25.946872
46.998226, 25.946904
46.998208, 25.946945
46.998182, 25.946955
46.998152, 25.946968
46.998136, 25.947002
46.998142, 25.947049
46.998153, 25.947085
46.998141, 25.947123
46.998117, 25.947168
46.998104, 25.947205
46.998125, 25.947237
46.998152, 25.947257
46.99818, 25.947263
46.998207, 25.947276
46.998233, 25.947302
46.998217, 25.947335
46.998248, 25.947338
46.998272, 25.947364
46.998297, 25.94738
46.998331, 25.947392
46.998358, 25.947389
46.998389, 25.947389
46.998421, 25.947372
46.998433, 25.947412
46.998465, 25.947407
46.998493, 25.947395
46.998528, 25.947411
46.998556, 25.94742
46.998585, 25.947405
46.998613, 25.947387
46.998651, 25.947375
46.998675, 25.947356
46.998704, 25.947344
46.998737, 25.947342
46.998753, 25.947375
46.99876, 25.947415
46.998794, 25.947428
46.998825, 25.947418
46.998854, 25.947389
46.998882, 25.947378
46.998912, 25.94741
46.998939, 25.947436
46.998966, 25.947448
46.998995, 25.947455
46.999023, 25.947454
46.999032, 25.947414
46.99906, 25.947416
46.999089, 25.947429
46.999057, 25.947414
46.999024, 25.947406
46.999033, 25.947361
46.999036, 25.947306
46.999034, 25.947265
46.999036, 25.947311
46.999006, 25.947351
46.998969, 25.947345
46.998955, 25.947382
46.998947, 25.947434
46.998944, 25.947364
46.998934, 25.947401
46.998928, 25.947363
46.998936, 25.947315
46.998959, 25.947337
46.998981, 25.947362
46.999005, 25.947522
46.999012, 25.947476
46.999005, 25.947436
46.999001, 25.947396
46.998974, 25.9474
46.998946, 25.947426
46.998921, 25.947442
46.99889, 25.947429
46.998883, 25.94747
46.998881, 25.947429
46.998888, 25.947477
46.998887, 25.947521
46.998884, 25.947568
46.998871, 25.947604
46.998859, 25.947642
46.998832, 25.94766
46.998804, 25.947641
46.998772, 25.947634
46.998739, 25.947645
46.99877, 25.947648
46.998795, 25.947663
46.998822, 25.947686
46.998814, 25.947737
46.998832, 25.947775
46.998832, 25.947815
46.998861, 25.947816
46.998894, 25.947817
46.99892, 25.947828
46.998952, 25.947848
46.998982, 25.947841
46.999002, 25.947869
46.999031, 25.947883
46.999041, 25.947925
46.999058, 25.94796
46.999073, 25.948005
46.999076, 25.948046
46.999062, 25.948098
46.999089, 25.948112
46.999113, 25.948133
46.99911, 25.948178
46.999091, 25.948221
46.999064, 25.948245
46.99905, 25.948291
46.999029, 25.948327
46.999025, 25.948366
46.999, 25.948387
46.998988, 25.948423
46.998974, 25.948465
46.998964, 25.948502
46.998954, 25.948539
46.998955, 25.948586
46.998949, 25.948628
46.998931, 25.948666
46.998928, 25.948713
46.99892, 25.948755
46.998899, 25.948781
46.998874, 25.948805
46.998847, 25.948836
46.99883, 25.948868
46.998813, 25.9489
46.998807, 25.948953
46.998787, 25.948986
46.998779, 25.949039
46.998761, 25.949068
46.998752, 25.949114
46.998746, 25.949162
46.998744, 25.949202
46.998717, 25.949195
46.998717, 25.949235
46.998684, 25.94926
46.998656, 25.949259
46.998648, 25.9493
46.998632, 25.949333
46.998615, 25.949369
46.998603, 25.949405
46.998609, 25.949444
46.998582, 25.949468
46.998562, 25.949501
46.998576, 25.949573
46.998569, 25.949615
46.998542, 25.949634
46.998512, 25.949626
46.99849, 25.949652
46.998479, 25.949694
46.998458, 25.949724
46.998432, 25.949746
46.998401, 25.949758
46.998371, 25.949754
46.998347, 25.949777
46.998332, 25.949853
46.998318, 25.949889
46.998287, 25.9499
46.998277, 25.949937
46.998257, 25.949977
46.998236, 25.950007
46.998219, 25.950039
46.998177, 25.950042
46.998154, 25.950067
46.998132, 25.95009
46.998121, 25.950131
46.998118, 25.950176
46.998097, 25.950223
46.998067, 25.950238
46.99805, 25.95027
46.998045, 25.95031
46.998028, 25.95035
46.998, 25.950369
46.997988, 25.950411
46.997959, 25.95041
46.997932, 25.950429
46.997906, 25.950456
46.997879, 25.95047
46.997856, 25.95049
46.997831, 25.950511
46.997797, 25.950513
46.997776, 25.950543
46.997748, 25.95055
46.997734, 25.950599
46.997717, 25.950629
46.997693, 25.950652
46.997665, 25.950669
46.997636, 25.950676
46.997594, 25.950663
46.997561, 25.950676
46.997534, 25.950687
46.997511, 25.950716
46.997477, 25.950718
46.997452, 25.950737
46.997422, 25.950727
46.997409, 25.950766
46.997376, 25.950753
46.997341, 25.950762
46.997312, 25.950779
46.997282, 25.950795
46.997252, 25.95081
46.997225, 25.950802
46.997192, 25.950799
46.997162, 25.950794
46.997126, 25.950784
46.997096, 25.950771
46.997061, 25.950762
46.997027, 25.950746
46.996999, 25.950754
46.996964, 25.950725
46.996934, 25.950737
46.996903, 25.950747
46.996867, 25.950758
46.996833, 25.950757
46.996804, 25.950746
46.996768, 25.950739
46.996738, 25.950737
46.996708, 25.950749
46.996682, 25.950769
46.996645, 25.950767
46.996613, 25.950779
46.996582, 25.950782
46.996543, 25.950766
46.99652, 25.950795
46.996487, 25.950795
46.99646, 25.9508
46.996423, 25.950807
46.996396, 25.950808
46.996394, 25.950858
46.996361, 25.950848
46.996328, 25.950882
46.996301, 25.950897
46.996274, 25.950903
46.996245, 25.950907
46.996226, 25.950942
46.996199, 25.950954
46.996175, 25.950986
46.996139, 25.950982
46.996098, 25.950991
46.996072, 25.951003
46.99604, 25.950999
46.996008, 25.951014
46.995978, 25.951016
46.995943, 25.951021
46.995915, 25.951021
46.995889, 25.951035
46.995863, 25.951049
46.995838, 25.951069
46.995806, 25.95108
46.995773, 25.951092
46.995742, 25.951082
46.99571, 25.951074
46.995679, 25.951099
46.995646, 25.951105
46.995613, 25.951115
46.995582, 25.9511
46.995554, 25.951105
46.995513, 25.951106
46.995472, 25.951114
46.995435, 25.951114
46.995405, 25.951134
46.995366, 25.951125
46.995336, 25.951124
46.995294, 25.951118
46.995265, 25.95109
46.995233, 25.951098
46.995195, 25.95109
46.995173, 25.951117
46.995141, 25.951147
46.99511, 25.951122
46.99508, 25.951114
46.995051, 25.951103
46.995021, 25.951105
46.994996, 25.951124
46.994965, 25.951137
46.994927, 25.951142
46.9949, 25.951166
46.994877, 25.951186
46.994851, 25.951208
46.994807, 25.951243
46.994777, 25.951253
46.994743, 25.951258
46.994707, 25.951254
46.994675, 25.95128
46.994645, 25.951286
46.994609, 25.951277
46.994581, 25.951264
46.994548, 25.95125
46.99452, 25.951239
46.994491, 25.951212
46.994463, 25.951208
46.994431, 25.951218
46.994401, 25.951223
46.994358, 25.951207
46.994321, 25.951182
46.994291, 25.951169
46.994247, 25.951157
46.994214, 25.951141
46.994173, 25.951114
46.994143, 25.951095
46.994115, 25.951082
46.994093, 25.951115
46.994058, 25.951109
46.994029, 25.951095
46.993993, 25.951067
46.993963, 25.951042
46.993935, 25.951022
46.993906, 25.951012
46.993879, 25.951017
46.993851, 25.951029
46.993823, 25.951016
46.993803, 25.951044
46.993774, 25.951079
46.993756, 25.951128
46.993733, 25.951153
46.993719, 25.951187
46.993701, 25.951218
46.993665, 25.951237
46.993634, 25.95124
46.993604, 25.951264
46.993583, 25.95129
46.993556, 25.951306
46.993521, 25.951324
46.993492, 25.95137
46.993472, 25.951405
46.993453, 25.951461
46.99342, 25.95147
46.993387, 25.9515
46.993374, 25.951545
46.993339, 25.951562
46.993306, 25.951565
46.993274, 25.951593
46.993245, 25.95161
46.993214, 25.951632
46.993178, 25.951651
46.993147, 25.95168
46.993119, 25.951701
46.993083, 25.951723
46.993046, 25.951741
46.993016, 25.951758
46.992988, 25.951776
46.992958, 25.951785
46.992932, 25.951812
46.992893, 25.951808
46.992859, 25.951823
46.992838, 25.951851
46.992816, 25.951878
46.992791, 25.951896
46.992761, 25.951904
46.992734, 25.951921
46.992708, 25.951935
46.992683, 25.95195
46.992654, 25.951949
46.992622, 25.95197
46.992593, 25.951971
46.992567, 25.952001
46.992537, 25.952024
46.992513, 25.952045
46.992479, 25.952043
46.992448, 25.952026
46.992421, 25.952027
46.99239, 25.952017
46.99235, 25.952002
46.992316, 25.951994
46.992275, 25.951983
46.992244, 25.951973
46.992213, 25.951966
46.992184, 25.951966
46.992156, 25.951965
46.992121, 25.951973
46.992089, 25.95195
46.992055, 25.951936
46.992022, 25.951949
46.991984, 25.951945
46.991944, 25.951944
46.991915, 25.951924
46.991886, 25.951933
46.991856, 25.951948
46.991822, 25.951957
46.991789, 25.951948
46.991764, 25.951933
46.991728, 25.951902
46.991701, 25.951896
46.991677, 25.951874
46.991648, 25.951855
46.991621, 25.951837
46.991593, 25.951831
46.991566, 25.951815
46.991551, 25.951777
46.991523, 25.95177
46.991485, 25.951798
46.991457, 25.951797
46.991423, 25.951778
46.991417, 25.951822
46.991397, 25.951868
46.991375, 25.951903
46.991345, 25.951921
46.991318, 25.951936
46.991291, 25.951937
46.991261, 25.951927
46.991252, 25.951966
46.99126, 25.952026
46.991248, 25.95207
46.991237, 25.952107
46.99122, 25.952146
46.991197, 25.952188
46.991179, 25.952233
46.991174, 25.952275
46.991156, 25.95231
46.991146, 25.952349
46.991133, 25.952387
46.991122, 25.95243
46.991095, 25.952462
46.991078, 25.952499
46.991065, 25.952534
46.991051, 25.95257
46.991028, 25.952604
46.991014, 25.95265
46.991002, 25.952714
46.990985, 25.952748
46.990966, 25.952787
46.990946, 25.952828
46.990931, 25.952863
46.990916, 25.95291
46.990906, 25.952959
46.990889, 25.953005
46.990867, 25.953045
46.990852, 25.953086
46.990837, 25.953136
46.99082, 25.953173
46.990815, 25.953218
46.990806, 25.95326
46.990788, 25.953289
46.990763, 25.95333
46.990744, 25.95336
46.990732, 25.953396
46.99071, 25.953448
46.990698, 25.953484
46.990695, 25.953532
46.990678, 25.953576
46.990647, 25.953612
46.990629, 25.953641
46.990597, 25.953654
46.990583, 25.95369
46.990554, 25.953712
46.990538, 25.953761
46.990525, 25.953803
46.990503, 25.953845
46.990476, 25.953866
46.990472, 25.953905
46.990443, 25.953908
46.990428, 25.953947
46.990403, 25.953968
46.990377, 25.953984
46.990371, 25.954023
46.990342, 25.954017
46.990336, 25.954057
46.990319, 25.954105
46.990297, 25.95413
46.990273, 25.954151
46.990249, 25.954174
46.990225, 25.954209
46.990196, 25.954213
46.990187, 25.954258
46.990167, 25.954287
46.990139, 25.954298
46.990115, 25.954319
46.990087, 25.954346
46.990108, 25.954372
46.990087, 25.954405
46.99006, 25.954417
46.990037, 25.954439
46.990012, 25.954455
46.989984, 25.954464
46.989958, 25.954456
46.989934, 25.954493
46.989927, 25.954532
46.989938, 25.95457
46.989917, 25.954598
46.9899, 25.954635
46.989889, 25.954673
46.989864, 25.95471
46.989835, 25.954714
46.989817, 25.954744
46.989788, 25.95475
46.989757, 25.954731
46.989729, 25.954719
46.989715, 25.95477
46.989737, 25.954801
46.989725, 25.954849
46.989697, 25.954855
46.989674, 25.954883
46.989657, 25.954917
46.989635, 25.954947
46.989625, 25.954989
46.989603, 25.955013
46.989584, 25.95505
46.989577, 25.955088
46.989559, 25.955123
46.989548, 25.955162
46.989557, 25.955203
46.989523, 25.955205
46.989489, 25.955232
46.989458, 25.955226
46.989448, 25.955263
46.989424, 25.955237
46.989418, 25.955295
46.989413, 25.955342
46.989375, 25.955364
46.989366, 25.95541
46.989357, 25.955448
46.989347, 25.95549
46.989325, 25.955515
46.989296, 25.95554
46.989287, 25.955586
46.98927, 25.955619
46.989268, 25.955659
46.989243, 25.955683
46.989215, 25.955693
46.989188, 25.955719
46.989166, 25.955743
46.989139, 25.955762
46.989116, 25.955786
46.989088, 25.955789
46.989068, 25.955819
46.989063, 25.955864
46.989039, 25.955902
46.98904, 25.955946
46.98901, 25.95597
46.988981, 25.955968
46.988992, 25.956007
46.988992, 25.95605
46.988996, 25.956091
46.98897, 25.9561
46.988943, 25.956126
46.988918, 25.956152
46.988883, 25.956158
46.988879, 25.956204
46.988846, 25.956216
46.98882, 25.95623
46.988791, 25.95625
46.988797, 25.956291
46.988794, 25.956334
46.988815, 25.956366
46.988834, 25.956403
46.988832, 25.956447
46.988845, 25.95649
46.988842, 25.956534
46.988845, 25.956578
46.988828, 25.956612
46.98883, 25.956652
46.988803, 25.956673
46.988794, 25.956716
46.988778, 25.956761
46.988779, 25.95681
46.988772, 25.956849
46.988742, 25.956853
46.988723, 25.956882
46.988702, 25.956913
46.988665, 25.956927
46.988638, 25.956946
46.988613, 25.956981
46.988589, 25.957016
46.988564, 25.957036
46.988544, 25.957066
46.98851, 25.957081
46.988492, 25.957111
46.988474, 25.957145
46.988448, 25.957163
46.988421, 25.957177
46.988402, 25.957208
46.98837, 25.957229
46.988344, 25.957244
46.988328, 25.957276
46.988296, 25.95728
46.98827, 25.957268
46.988261, 25.957227
46.988254, 25.957183
46.988243, 25.957147
46.988237, 25.957105
46.988205, 25.957065
46.988182, 25.957036
46.988147, 25.957069
46.988122, 25.95709
46.988089, 25.957077
46.988068, 25.957105
46.988065, 25.95715
46.988025, 25.957147
46.988017, 25.957189
46.987988, 25.957197
46.987963, 25.957229
46.987929, 25.957241
46.987895, 25.957253
46.987866, 25.957265
46.987879, 25.957299
46.987862, 25.957333
46.987874, 25.957371
46.987849, 25.957388
46.987821, 25.957416
46.987796, 25.957438
46.987771, 25.957472
46.987745, 25.957491
46.987718, 25.957503
46.987705, 25.957548
46.987677, 25.95758
46.987649, 25.957601
46.987626, 25.957627
46.987622, 25.957671
46.987604, 25.957705
46.987572, 25.957729
46.987547, 25.957751
46.98752, 25.957771
46.987491, 25.957782
46.987458, 25.957797
46.98743, 25.957817
46.987403, 25.957852
46.987376, 25.957865
46.98735, 25.957893
46.987328, 25.957918
46.987308, 25.957947
46.987288, 25.957977
46.98728, 25.958017
46.987251, 25.95802
46.987225, 25.957999
46.987199, 25.957983
46.98721, 25.957946
46.987196, 25.957905
46.987171, 25.957887
46.987143, 25.957878
46.987153, 25.957831
46.987144, 25.957787
46.987154, 25.957738
46.987164, 25.957698
46.987145, 25.957668
46.987151, 25.957627
46.987124, 25.957587
46.987109, 25.957551
46.987082, 25.957564
46.987052, 25.957608
46.987032, 25.957636
46.987004, 25.95765
46.986977, 25.957666
46.986956, 25.957697
46.986946, 25.957749
46.986918, 25.957774
46.986891, 25.957801
46.986873, 25.957851
46.986865, 25.957891
46.986831, 25.957895
46.986817, 25.957946
46.9868, 25.957986
46.986788, 25.958037
46.986773, 25.95812
46.986765, 25.958162
46.986764, 25.958203
46.986738, 25.958228
46.986716, 25.958266
46.986696, 25.958303
46.986666, 25.958307
46.986673, 25.958349
46.986663, 25.958395
46.986641, 25.958421
46.986626, 25.958458
46.9866, 25.958485
46.986595, 25.958531
46.986581, 25.958566
46.986551, 25.958564
46.986517, 25.958563
46.986495, 25.958587
46.986468, 25.958575
46.986447, 25.958544
46.986409, 25.958527
46.986391, 25.958488
46.986364, 25.958463
46.986344, 25.958432
46.986314, 25.958393
46.986288, 25.958366
46.986263, 25.958348
46.98623, 25.958351
46.986201, 25.958344
46.986172, 25.958362
46.986147, 25.958381
46.986117, 25.958394
46.986089, 25.958423
46.986062, 25.958455
46.986032, 25.958456
46.985992, 25.95847
46.985994, 25.958518
46.985997, 25.95856
46.985996, 25.958608
46.986008, 25.958649
46.986025, 25.958692
46.986024, 25.958744
46.986002, 25.958797
46.985989, 25.958832
46.98596, 25.958837
46.985942, 25.958869
46.98591, 25.958884
46.985884, 25.958902
46.98591, 25.958891
46.985942, 25.958873
